"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-05-01 ~ 2026-05-31"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"2362","경기도 수원시 팔달구 화서동","184-65","0184","0065","현아트빌2","전세","22.4000","202605","15","7,500","0","3","2018","동말로4번길 9-17","202607~202807","갱신","-","8,500","0","연립다세대"
"2363","서울특별시 강동구 성내동","83-1","0083","0001","(83-1)","월세","14.0300","202605","15","1,000","41","2","2013","올림픽로62길 34","202606~202706","갱신","-","1,000","39","연립다세대"
"2364","서울특별시 강동구 암사동","472-19","0472","0019","힐타운","전세","23.6200","202605","15","22,000","0","4","2015","고덕로20길 56","202606~202806","갱신","-","20,000","0","연립다세대"
"2365","서울특별시 송파구 방이동","148-13","0148","0013","한양빌라A동","전세","45.1600","202605","15","14,000","0","1","1992","백제고분로48가길 6","202605~202805","갱신","-","14,000","0","연립다세대"
"2366","서울특별시 송파구 삼전동","169-8","0169","0008","(169-8)","월세","29.0200","202605","15","14,000","19","4","2013","백제고분로32길 40-10","202606~202806","갱신","사용","14,000","16","연립다세대"
"2367","서울특별시 송파구 삼전동","12-5","0012","0005","운지빌(12-5)","월세","56.6400","202605","15","10,000","73","2","2003","백제고분로21길 16-12","202605~202805","갱신","-","10,000","68","연립다세대"
"2368","서울특별시 관악구 봉천동","1650-10","1650","0010","신광빌라","월세","29.9600","202605","15","13,000","46","4","2012","인헌3길 58","202605~202805","갱신","-","13,000","46","연립다세대"
"2369","서울특별시 마포구 서교동","382-16","0382","0016","(382-16)","월세","18.6000","202605","15","12,850","30","2","2012","양화로7길 53","202606~202806","갱신","-","12,500","25","연립다세대"
"2370","제주특별자치도 제주시 애월읍 수산리","2276","2276","0000","제주애월남해오네뜨","월세","84.9100","202605","15","37,500","13","4","2024","엄장로 55","202606~202806","갱신","-","37,500","13","연립다세대"
"2371","경기도 고양시 일산동구 식사동","1519","1519","0000","GL타운(101-106동)","월세","82.9556","202605","15","15,000","70","2","2018","위시티로 71-33","202607~202709","갱신","사용","25,000","35","연립다세대"
"2372","서울특별시 송파구 삼전동","53-11","0053","0011","월드빌라","월세","42.4800","202605","15","13,000","49","2","1988","삼전로2길 45","202605~202805","갱신","사용","13,000","45","연립다세대"
"2373","서울특별시 노원구 공릉동","240-75","0240","0075","퍼스티안","월세","56.5200","202605","15","21,000","9","5","2011","공릉로34길 20-8","202607~202807","갱신","-","20,000","9","연립다세대"
"2374","경기도 부천시 오정구 원종동","222-14","0222","0014","우성14","전세","27.1200","202605","15","7,500","0","1","1990","원종로30번길 11-1","202605~202805","갱신","사용","7,500","0","연립다세대"
"2375","인천광역시 남동구 논현동","765-1","0765","0001","이안더테라스","전세","115.2076","202605","15","42,000","0","1","2017","에코중앙로84번길 42","202606~202806","갱신","-","42,000","0","연립다세대"
"2376","서울특별시 송파구 방이동","199-5","0199","0005","(199-5)","월세","21.1100","202605","15","14,700","3","1","2003","마천로1길 8","202606~202806","갱신","-","14,700","0","연립다세대"
"2377","서울특별시 송파구 삼전동","121-8","0121","0008","바우하우스","전세","57.7900","202605","15","36,900","0","3","2007","삼학사로13길 6-1","202605~202805","갱신","-","35,170","0","연립다세대"
"2378","서울특별시 서초구 방배동","870-40","0870","0040","청하미소","월세","83.7600","202605","15","22,000","9","4","2013","서초대로15길 8-5","202606~202806","갱신","-","22,000","5","연립다세대"
"2379","서울특별시 동작구 사당동","1038-37","1038","0037","경운빌라","월세","51.7200","202605","15","3,000","85","2","1986","동작대로7길 64","202608~202808","갱신","-","3,000","70","연립다세대"
"2380","서울특별시 성북구 종암동","10-112","0010","0112","리치타운","월세","28.2200","202605","15","18,000","150","5","2018","종암로 82-19","202607~202807","갱신","-","17,000","15","연립다세대"
"2381","경기도 성남시 중원구 은행동","929","0929","0000","가족빌라","전세","55.3200","202605","15","15,300","0","3","1994","은이로63번길 4-18","202606~202806","갱신","사용","14,700","0","연립다세대"
"2382","서울특별시 송파구 삼전동","119","0119","0000","성진하우스(119-0)","월세","46.3400","202605","15","19,000","11","3","2003","백제고분로29길 4","202605~202805","갱신","-","19,000","7","연립다세대"
"2383","서울특별시 서초구 방배동","862-14","0862","0014","삼경","월세","42.1300","202605","15","29,380","51","3","2019","도구로 120-6","202607~202807","갱신","-","27,990","49","연립다세대"
"2384","서울특별시 금천구 시흥동","919-88","0919","0088","시흥파크빌Ⅱ","월세","58.9800","202605","15","5,578","17","4","2019","은행나무로12길 46","202606~202805","갱신","-","2,490","32","연립다세대"
"2385","서울특별시 은평구 역촌동","25-18","0025","0018","비엘하우스","전세","57.8200","202605","15","28,350","0","3","2017","진흥로9길 15-7","202606~202806","갱신","사용","27,000","0","연립다세대"
"2386","서울특별시 강남구 신사동","589-7","0589","0007","압구정빌라(589-7)","전세","46.2400","202605","15","23,146","0","3","2001","도산대로33길 14","202605~202805","갱신","-","20,790","5","연립다세대"
"2387","제주특별자치도 제주시 애월읍 수산리","2276","2276","0000","제주애월남해오네뜨","월세","84.9100","202605","15","30,300","13","3","2024","엄장로 55","202606~203406","갱신","-","30,300","13","연립다세대"
"2388","제주특별자치도 제주시 애월읍 수산리","2276","2276","0000","제주애월남해오네뜨","월세","84.9080","202605","15","28,000","13","1","2024","엄장로 55","202606~203406","갱신","-","28,000","13","연립다세대"
"2389","경기도 수원시 장안구 영화동","387-17","0387","0017","금하도시형생활주택","전세","24.7900","202605","15","6,600","0","4","2011","영화로49번길 8","202606~202806","갱신","-","6,600","0","연립다세대"
"2390","서울특별시 강동구 암사동","500-15","0500","0015","드림팰리스(500-15)","월세","29.3200","202605","15","19,000","55","6","2016","고덕로8길 65","202605~202805","갱신","-","24,000","0","연립다세대"
"2391","서울특별시 강동구 길동","82-2","0082","0002","더블유빌리지","월세","29.9200","202605","15","13,000","57","2","2014","명일로 264","202605~202805","갱신","-","13,000","50","연립다세대"
"2392","서울특별시 은평구 역촌동","7-41","0007","0041","대명플러스","월세","29.4100","202605","15","3,000","80","4","2019","연서로14길 3","202605~202805","갱신","사용","3,000","80","연립다세대"
"2393","서울특별시 은평구 대조동","91-43","0091","0043","남미빌라(91-43)","월세","37.0500","202605","15","2,000","21","1","1990","역말로9길 24-24","202605~202805","갱신","-","2,000","40","연립다세대"
"2394","서울특별시 은평구 갈현동","504-50","0504","0050","동진빌라트","월세","51.8800","202605","15","16,275","18","1","2002","갈현로25길 6-1","202606~202806","갱신","사용","15,500","17","연립다세대"
"2395","서울특별시 강동구 천호동","47-34","0047","0034","다미소빌","월세","34.1100","202605","15","21,500","5","2","2013","양재대로125길 45","202606~202806","갱신","사용","21,500","1","연립다세대"
"2396","제주특별자치도 제주시 애월읍 수산리","2276","2276","0000","제주애월남해오네뜨","월세","84.9100","202605","15","29,900","13","2","2024","엄장로 55","202606~203406","갱신","-","29,900","13","연립다세대"
"2397","인천광역시 남동구 만수동","944-7","0944","0007","성덕빌라(B동)","전세","36.5100","202605","15","7,500","0","1","1991","구월남로355번길 37-8","202605~202805","갱신","-","8,000","0","연립다세대"
"2398","인천광역시 남동구 만수동","944-7","0944","0007","성덕빌라(B동)","전세","36.5100","202605","15","7,500","0","1","1991","구월남로355번길 37-8","202605~202805","갱신","-","8,000","0","연립다세대"
"2399","서울특별시 강동구 성내동","517-20","0517","0020","예원(517-20)","전세","41.4600","202605","15","9,500","0","-1","1986","풍성로45길 5","202605~202805","갱신","사용","9,500","0","연립다세대"
"2400","서울특별시 영등포구 당산동1가","152","0152","0000","썬샤인빌","월세","29.0700","202605","15","23,050","28","4","2017","영신로41길 13","202607~202807","갱신","-","21,600","28","연립다세대"
"2401","서울특별시 양천구 목동","131-42","0131","0042","미노리체","전세","33.9800","202605","15","22,550","0","3","2016","목동중앙로13나길 51","202607~202807","갱신","사용","22,050","0","연립다세대"
"2402","서울특별시 노원구 중계동","107-49","0107","0049","쉬즈빌2차","전세","72.3100","202605","15","24,000","0","5","2003","중계로16가길 5","202607~202807","갱신","-","23,000","0","연립다세대"
"2403","서울특별시 광진구 중곡동","211-24","0211","0024","가든시티","월세","59.9200","202605","15","33,000","30","3","2017","면목로 179","202607~202707","갱신","사용","33,000","15","연립다세대"
"2404","서울특별시 광진구 중곡동","36-3","0036","0003","공간행복(36-3)","전세","29.3300","202605","15","20,605","0","3","2018","긴고랑로23길 20-3","202607~202807","갱신","사용","19,625","0","연립다세대"
"2405","서울특별시 성동구 성수동1가","13-124","0013","0124","(13-124)","전세","60.2600","202605","15","31,500","0","2","2008","상원8길 10-1","202606~202806","갱신","-","31,500","0","연립다세대"
"2406","경기도 과천시 부림동","11-8","0011","0008","(11-8)","전세","59.1500","202605","15","60,000","0","3","2020","부림1길 62","202605~202808","갱신","-","50,000","0","연립다세대"
"2407","서울특별시 강남구 역삼동","781-35","0781","0035","스타힐스","전세","14.2800","202605","15","15,330","0","4","2012","논현로66길 17","202606~202806","갱신","-","14,600","0","연립다세대"
"2408","서울특별시 영등포구 영등포동7가","94-172","0094","0172","애니카(94-172)","월세","63.7600","202605","15","19,900","14","4","2002","국회대로 668","202605~202805","갱신","-","19,900","10","연립다세대"
"2409","서울특별시 강서구 화곡동","349-8","0349","0008","동아주택C동","전세","35.7800","202605","15","11,000","0","1","1986","강서로17가길 7-1","202605~202805","갱신","사용","11,000","0","연립다세대"
"2410","서울특별시 마포구 망원동","469-4","0469","0004","삼정홈타운","전세","20.7200","202605","15","14,200","0","4","2012","방울내로11길 65","202607~202807","갱신","-","13,600","0","연립다세대"
"2411","서울특별시 종로구 사직동","294-1","0294","0001","EINSVIEW(294-1)","전세","80.5700","202605","15","33,570","0","4","2006","사직로5길 1-5","202606~202806","갱신","-","31,973","0","연립다세대"
"2412","충청남도 아산시 탕정면 명암리","317-9","0317","0009","이룸빌(나동)","월세","26.9100","202605","15","0","40","4","2011","명암길 8-4","202606~202612","갱신","-","0","40","연립다세대"
"2413","충청남도 아산시 탕정면 명암리","317-9","0317","0009","이룸빌(나동)","월세","21.0600","202605","15","0","40","3","2011","명암길 8-4","202606~202612","갱신","-","0","40","연립다세대"
"2414","경기도 하남시 감일동","3-5","0003","0005","theVILITY","전세","83.7400","202605","15","35,700","0","2","2023","감북로 64","202605~202805","갱신","사용","34,000","0","연립다세대"
"2415","경기도 의정부시 의정부동","585-16","0585","0016","우성빌라(다동)","전세","37.6800","202605","15","8,190","0","3","1992","신흥로178번길 34","202605~202805","갱신","사용","8,190","0","연립다세대"
"2416","서울특별시 강남구 역삼동","781-35","0781","0035","스타힐스","전세","14.3700","202605","15","15,477","0","3","2012","논현로66길 17","202606~202806","갱신","사용","14,740","0","연립다세대"
"2417","서울특별시 동작구 사당동","1020-30","1020","0030","1020-30","전세","16.5300","202605","15","17,850","0","2","2017","동작대로9길 20-9","202606~202806","갱신","사용","17,000","0","연립다세대"
"2418","서울특별시 성북구 정릉동","1054","1054","0000","정릉하늘마루","월세","22.2600","202605","15","6,599","12","2","2020","정릉로10가길 6-31","202606~202805","갱신","-","4,087","15","연립다세대"
"2419","서울특별시 성북구 정릉동","1054","1054","0000","정릉하늘마루","월세","26.1500","202605","15","6,577","10","4","2020","정릉로10가길 6-31","202606~202805","갱신","-","4,683","17","연립다세대"
